repo,absolute_path,relative_path,branch_domain,source_type,canonicality,confidence,local_state,size_bytes
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/releases/v1.0.0.md,docs/releases/v1.0.0.md,MHD closure / obstruction,narrative_doc,supporting,medium,tracked_clean,3671
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/research-program/branch-audit.md,docs/research-program/branch-audit.md,MHD closure / obstruction,narrative_doc,supporting,medium,modified_local(M),1935
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/research-program/new-expansion-audit.md,docs/research-program/new-expansion-audit.md,MHD closure / obstruction,narrative_doc,supporting,medium,untracked_local,2598
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/research-program/new-expansion-final-report.md,docs/research-program/new-expansion-final-report.md,MHD closure / obstruction,narrative_doc,supporting,medium,untracked_local,2044
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/research-program/new-paper-lanes.md,docs/research-program/new-paper-lanes.md,MHD closure / obstruction,paper,canonical,high,untracked_local,1397
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/research-program/novelty-assessment.md,docs/research-program/novelty-assessment.md,MHD closure / obstruction,narrative_doc,supporting,medium,tracked_clean,629
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/research-program/open-problem-program.md,docs/research-program/open-problem-program.md,MHD closure / obstruction,narrative_doc,supporting,medium,modified_local(M),1498
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/research-program/strongest-next-open-problems.md,docs/research-program/strongest-next-open-problems.md,MHD closure / obstruction,narrative_doc,supporting,medium,untracked_local,1191
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/research-program/what-is-new-beyond-closure-classification.md,docs/research-program/what-is-new-beyond-closure-classification.md,MHD closure / obstruction,narrative_doc,supporting,medium,untracked_local,1125
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/roadmap.md,docs/roadmap.md,MHD closure / obstruction,narrative_doc,supporting,medium,tracked_clean,895
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/theorems/approximate-and-perturbative-closure.md,docs/theorems/approximate-and-perturbative-closure.md,MHD closure / obstruction,theorem_doc,canonical,high,untracked_local,1385
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/theorems/proof_status.md,docs/theorems/proof_status.md,MHD closure / obstruction,theorem_doc,canonical,high,modified_local(M),3705
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/theorems/reconnection-structure-and-closure-defect.md,docs/theorems/reconnection-structure-and-closure-defect.md,MHD closure / obstruction,theorem_doc,canonical,high,untracked_local,1504
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/theorems/tokamak-and-reduced-mhd-lane.md,docs/theorems/tokamak-and-reduced-mhd-lane.md,MHD closure / obstruction,theorem_doc,canonical,high,untracked_local,2276
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/theorems/topology-global-vs-local-closure.md,docs/theorems/topology-global-vs-local-closure.md,MHD closure / obstruction,theorem_doc,canonical,high,untracked_local,1369
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/theorems/toroidal-and-geometry-obstructions.md,docs/theorems/toroidal-and-geometry-obstructions.md,MHD closure / obstruction,theorem_doc,canonical,high,untracked_local,1471
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/tool_reference.md,docs/tool_reference.md,MHD closure / obstruction,narrative_doc,supporting,medium,tracked_clean,2963
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/topological_adam_branch_audit.md,docs/topological_adam_branch_audit.md,MHD closure / obstruction,narrative_doc,supporting,medium,tracked_clean,2928
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/user_guide.md,docs/user_guide.md,MHD closure / obstruction,narrative_doc,supporting,medium,tracked_clean,2790
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/docs/validation/entrypoint.md,docs/validation/entrypoint.md,MHD closure / obstruction,narrative_doc,supporting,medium,modified_local(M),321
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/examples/compare_closures.py,examples/compare_closures.py,MHD closure / obstruction,supporting,supporting,medium,tracked_clean,407
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/examples/mhd_novel_experiments.py,examples/mhd_novel_experiments.py,MHD closure / obstruction,supporting,supporting,medium,tracked_clean,24452
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/examples/residual_solve_demo.py,examples/residual_solve_demo.py,MHD closure / obstruction,supporting,supporting,medium,tracked_clean,333
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/examples/run_brio_wu.py,examples/run_brio_wu.py,MHD closure / obstruction,supporting,supporting,medium,tracked_clean,384
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/examples/run_divergence_cleaning_demo.py,examples/run_divergence_cleaning_demo.py,MHD closure / obstruction,supporting,supporting,medium,tracked_clean,394
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/examples/run_orszag_tang.py,examples/run_orszag_tang.py,MHD closure / obstruction,supporting,supporting,medium,tracked_clean,383
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/experiments/symbolic/generate_symbolic_report.py,experiments/symbolic/generate_symbolic_report.py,MHD closure / obstruction,supporting,supporting,medium,tracked_clean,410
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/figures/mhd/mhd_axis_vs_annular_behavior.pdf,figures/mhd/mhd_axis_vs_annular_behavior.pdf,MHD closure / obstruction,figure,supporting,medium,modified_local(M),16983
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/figures/mhd/mhd_mixed_tokamak_lane.pdf,figures/mhd/mhd_mixed_tokamak_lane.pdf,MHD closure / obstruction,figure,supporting,medium,untracked_local,16710
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/figures/mhd/mhd_remainder_constant_vs_variable_eta.pdf,figures/mhd/mhd_remainder_constant_vs_variable_eta.pdf,MHD closure / obstruction,figure,supporting,medium,modified_local(M),16742
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/figures/mhd/mhd_sheet_thinning_scaling.pdf,figures/mhd/mhd_sheet_thinning_scaling.pdf,MHD closure / obstruction,figure,supporting,medium,modified_local(M),19199
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/figures/mhd/mhd_singularity_near_axis.pdf,figures/mhd/mhd_singularity_near_axis.pdf,MHD closure / obstruction,figure,supporting,medium,modified_local(M),16267
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit.egg-info/SOURCES.txt,mhd_toolkit.egg-info/SOURCES.txt,MHD closure / obstruction,supporting,supporting,medium,not_in_git_index,1892
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit.egg-info/dependency_links.txt,mhd_toolkit.egg-info/dependency_links.txt,MHD closure / obstruction,supporting,supporting,medium,not_in_git_index,1
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit.egg-info/entry_points.txt,mhd_toolkit.egg-info/entry_points.txt,MHD closure / obstruction,supporting,supporting,medium,not_in_git_index,45
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit.egg-info/requires.txt,mhd_toolkit.egg-info/requires.txt,MHD closure / obstruction,supporting,supporting,medium,not_in_git_index,94
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit.egg-info/top_level.txt,mhd_toolkit.egg-info/top_level.txt,MHD closure / obstruction,supporting,supporting,medium,not_in_git_index,12
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/__init__.py,mhd_toolkit/__init__.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,259
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/__main__.py,mhd_toolkit/__main__.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,80
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/cli.py,mhd_toolkit/cli.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,15064
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/closures/__init__.py,mhd_toolkit/closures/__init__.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,1274
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/closures/base.py,mhd_toolkit/closures/base.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,460
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/closures/ideal.py,mhd_toolkit/closures/ideal.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,112
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/closures/resistive.py,mhd_toolkit/closures/resistive.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,1204
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/closures/viscous.py,mhd_toolkit/closures/viscous.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,1537
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/config.py,mhd_toolkit/config.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,361
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/diagnostics/__init__.py,mhd_toolkit/diagnostics/__init__.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,473
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/diagnostics/budgets.py,mhd_toolkit/diagnostics/budgets.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,1617
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/diagnostics/cfl.py,mhd_toolkit/diagnostics/cfl.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,408
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/diagnostics/divergence.py,mhd_toolkit/diagnostics/divergence.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,239
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/diagnostics/invariants.py,mhd_toolkit/diagnostics/invariants.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,1489
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/diagnostics/shock_sensors.py,mhd_toolkit/diagnostics/shock_sensors.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,542
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/divfree/__init__.py,mhd_toolkit/divfree/__init__.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,201
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/divfree/glm.py,mhd_toolkit/divfree/glm.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,1407
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/divfree/metrics.py,mhd_toolkit/divfree/metrics.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,703
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/divfree/projection.py,mhd_toolkit/divfree/projection.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,2492
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/equations/__init__.py,mhd_toolkit/equations/__init__.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,182
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/equations/induction.py,mhd_toolkit/equations/induction.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,435
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/equations/mhd_ideal.py,mhd_toolkit/equations/mhd_ideal.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,3567
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/equations/mhd_resistive.py,mhd_toolkit/equations/mhd_resistive.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,1042
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/grids/__init__.py,mhd_toolkit/grids/__init__.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,96
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/grids/uniform.py,mhd_toolkit/grids/uniform.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,1027
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/numerics/__init__.py,mhd_toolkit/numerics/__init__.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,208
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/numerics/fluxes.py,mhd_toolkit/numerics/fluxes.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,223
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/numerics/recon.py,mhd_toolkit/numerics/recon.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,588
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/numerics/timestep.py,mhd_toolkit/numerics/timestep.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,501
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/opt/__init__.py,mhd_toolkit/opt/__init__.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,325
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/opt/adam.py,mhd_toolkit/opt/adam.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,805
mhd-toolkit,/Users/stevenreid/Documents/New project/mhd-toolkit/mhd_toolkit/opt/residual.py,mhd_toolkit/opt/residual.py,MHD closure / obstruction,source_module,supporting,high,tracked_clean,2462
